# Common card suit & line drawing characters

0xC0	0x1FB79	#HORIZONTAL ONE EIGHTH BLOCK-5
0xC1	0x2660	#BLACK SPADE SUIT
0xC2	0x1FB72	#VERTICAL ONE EIGHTH BLOCK-4
0xC3	0x1FB78	#HORIZONTAL ONE EIGHTH BLOCK-4
0xC4	0x1FB77	#HORIZONTAL ONE EIGHTH BLOCK-3
0xC5	0x1FB76	#HORIZONTAL ONE EIGHTH BLOCK-2
0xC6	0x1FB7A	#HORIZONTAL ONE EIGHTH BLOCK-6
0xC7	0x1FB71	#VERTICAL ONE EIGHTH BLOCK-3
0xC8	0x1FB74	#VERTICAL ONE EIGHTH BLOCK-6
0xC9	0x256E	#BOX DRAWINGS LIGHT ARC DOWN AND LEFT
0xCA	0x2570	#BOX DRAWINGS LIGHT ARC UP AND RIGHT
0xCB	0x256F	#BOX DRAWINGS LIGHT ARC UP AND LEFT
0xCC	0x1FB7C	#LEFT AND LOWER ONE EIGHTH BLOCK
0xCD	0x2572	#BOX DRAWINGS LIGHT DIAGONAL UPPER LEFT TO LOWER RIGHT
0xCE	0x2571	#BOX DRAWINGS LIGHT DIAGONAL UPPER RIGHT TO LOWER LEFT
0xCF	0x1FB7D	#LEFT AND UPPER ONE EIGHTH BLOCK
0xD0	0x1FB7E	#RIGHT AND UPPER ONE EIGHTH BLOCK
0xD1	0x25CF	#BLACK CIRCLE
0xD2	0x1FB7B	#HORIZONTAL ONE EIGHTH BLOCK-7
0xD3	0x2665	#BLACK HEART SUIT
0xD4	0x1FB70	#VERTICAL ONE EIGHTH BLOCK-2
0xD5	0x256D	#BOX DRAWINGS LIGHT ARC DOWN AND LEFT
0xD6	0x2573	#BOX DRAWINGS LIGHT DIAGONAL CROSS
0xD7	0x25CB	#WHITE CIRCLE
0xD8	0x2663	#BLACK CLUB SUIT
0xD9	0x1FB75	#VERTICAL ONE EIGHTH BLOCK-7
0xDA	0x2666	#BLACK DIAMOND SUIT
0xDB	0x253C	#BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL
0xDC	0x1FB8C	#LEFT HALF MEDIUM SHADE
0xDD	0x1FB73	#VERTICAL ONE EIGHTH BLOCK-5
0xDE	0x03C0	#GREEK SMALL LETTER PI
0xDF	0x1FB98	#UPPER LEFT TO LOWER RIGHT FILL
