log_cost,utility
-200,20
-50,10
-34.6379252389413,7.75
-34.6227228227505,7.69438877755511
-34.3670207229435,7.63877755511022
-33.8239660143378,7.58316633266533
-33.3811834251305,7.52755511022044
-32.9284762138853,7.47194388777555
-32.4509256210821,7.41633266533066
-32.0676844537333,7.36072144288577
-31.6458144287585,7.30511022044088
-31.2141916132831,7.24949899799599
-30.7957914263025,7.1938877755511
-30.3792145135693,7.13827655310621
-29.9687741106862,7.08266533066132
-29.5658310804726,7.02705410821643
-29.1605501588504,6.97144288577154
-28.7585666154405,6.91583166332665
-28.3609523341748,6.86022044088176
-27.9657318322894,6.80460921843687
-27.5736786573351,6.74899799599199
-27.1841728681808,6.69338677354709
-26.7978276435907,6.63777555110221
-26.4145045087804,6.58216432865731
-26.0339775892457,6.52655310621243
-25.656550573519,6.47094188376753
-25.2820834714416,6.41533066132265
-24.9105244717306,6.35971943887775
-24.5419700658402,6.30410821643287
-24.1763704004295,6.24849699398798
-23.8137423490444,6.19288577154309
-23.4540604442393,6.1372745490982
-23.097348598428,6.08166332665331
-22.7435902876284,6.02605210420842
-22.3927826277055,5.97044088176353
-22.0449296050326,5.91482965931864
-21.7000278346289,5.85921843687375
-21.3580743747806,5.80360721442886
-21.0190662964006,5.74799599198397
-20.6830016704958,5.69238476953908
-20.3498778984095,5.63677354709419
-20.0196934020966,5.5811623246493
-19.6924449245343,5.52555110220441
-19.3681304457729,5.46993987975952
-19.0467471447005,5.41432865731463
-18.7282924397441,5.35871743486974
-18.4127636354173,5.30310621242485
-18.100158044423,5.24749498997996
-17.790472823623,5.19188376753507
-17.4837050552092,5.13627254509018
-17.1798518637033,5.08066132264529
-16.8789101719361,5.0250501002004
-16.5808769170775,4.96943887775551
-16.2857489465603,4.91382765531062
-15.99352301063,4.85821643286573
-15.7041958031815,4.80260521042084
-15.4177639273153,4.74699398797595
-15.1342239062629,4.69138276553106
-14.8535721801205,4.63577154308617
-14.575805103454,4.58016032064128
-14.3009189366856,4.52454909819639
-14.0289098504216,4.4689378757515
-13.7597739180359,4.41332665330661
-13.4935071163249,4.35771543086172
-13.2301053208056,4.30210420841683
-12.9695643021149,4.24649298597194
-12.7118797237609,4.19088176352706
-12.4570471389429,4.13527054108216
-12.2050619864768,4.07965931863728
-11.9559195879672,4.02404809619238
-11.709615143764,3.9684368737475
-11.4661437295323,3.9128256513026
-11.2255002922304,3.85721442885772
-10.9876796462778,3.80160320641282
-10.752676469354,3.74599198396794
-10.5204852982716,3.69038076152304
-10.2911005245352,3.63476953907816
-10.0645163898881,3.57915831663327
-9.84072698163685,3.52354709418838
-9.61972622788271,3.46793587174349
-9.40150789257138,3.4123246492986
-9.18606557036721,3.35671342685371
-8.97339268144301,3.30110220440882
-8.76348246602095,3.24549098196393
-8.55632797880047,3.18987975951904
-8.3519220832168,3.13426853707415
-8.1502574454924,3.07865731462926
-7.95132652855835,3.02304609218437
-7.7551215857628,2.96743486973948
-7.56163465441938,2.91182364729459
-7.37085754916814,2.8562124248497
-7.18278185514912,2.80060120240481
-6.9973989209977,2.74498997995992
-6.81469985164767,2.68937875751503
-6.63467550095137,2.63376753507014
-6.45731646411176,2.57815631262525
-6.28261306993054,2.52254509018036
-6.11055537286992,2.46693386773547
-5.94113314493444,2.41132264529058
-5.77433586737391,2.35571142284569
-5.61015272221113,2.3001002004008
-5.44857258360129,2.24448897795591
-5.28958400902809,2.18887775551102
-5.13317523034475,2.13326653306613
-4.97933414466939,2.07765531062124
-4.82804830514434,2.02204408817635
-4.67930491157261,1.96643286573146
-4.53309080094524,1.91082164328657
-4.38939243787486,1.85521042084168
-4.2481959049545,1.79959919839679
-4.10948689306085,1.7439879759519
-3.97325069162504,1.68837675350701
-3.83947217889576,1.63276553106212
-3.70813581222247,1.57715430861724
-3.57922561838895,1.52154308617234
-3.45272518403096,1.46593186372746
-3.32861764617395,1.41032064128256
-3.206885682931,1.35470941883768
-3.08751150440363,1.29909819639279
-2.97047684383208,1.2434869739479
-2.85576294904495,1.18787575150301
-2.74335057426175,1.13226452905812
-2.6332199723055,1.07665330661323
-2.52535088728626,1.02104208416834
-2.41972254781992,0.965430861723448
-2.31631366085028,0.909819639278556
-2.21510240614582,0.854208416833668
