PC_ZeichnungKategorie.Zeichnung;PC_ZeichnungKategorie.Kategorie
;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Zeichnung;Zeichnung;PC_ZeichnungKategorie.Zeichnung;CHARACTER;x(30);
2;Kategorie;Kategorie;PC_ZeichnungKategorie.Kategorie;CHARACTER;x(50);
