S_Groesse.Groesse;S_GroesseSpr.Bezeichnung;S_Groesse.GroessenFolge;S_Groesse.Breite;S_Groesse.Tiefe;S_Groesse.Hoehe;S_Groesse.ProLadeEinheit;S_Groesse.ProArtikel;S_Groesse.ProPlatz
;;0;0;0;0;no;no;no
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Größe;Size;S_Groesse.Groesse;CHARACTER;x(6);
2;Bezeichnung Größe;Description Size;S_GroesseSpr.Bezeichnung;CHARACTER;x(30);
3;Reihenfolge;Size Sequence;S_Groesse.GroessenFolge;INTEGER;zz9;
4;Breite;Width (mm);S_Groesse.Breite;INTEGER;zz,zz9;
5;Tiefe;Depth (mm);S_Groesse.Tiefe;INTEGER;zz,zz9;
6;Höhe;Height (mm);S_Groesse.Hoehe;INTEGER;zz,zz9;
7;für Ladeeinheiten;For Load Units;S_Groesse.ProLadeEinheit;LOGICAL;ja/nein;
8;für Teile;For Parts;S_Groesse.ProArtikel;LOGICAL;ja/nein;
9;für Lagerplätze;For Storage Locations;S_Groesse.ProPlatz;LOGICAL;ja/nein;
