S_KunARabDatum.Kunde;S_KunARabDatum.Rabattgruppe;S_KunARabDatum.gueltig_ab;S_KunARabDatum.gueltig_bis;S_KunARabDatum.StaffelGruppe;S_KunARabStaffel.StaffelMenge;S_KunARabStaffel.Rabatt1;S_KunARabStaffel.Rabatt2;S_KunARabStaffel.Rabatt3
0;;?;?;;0;0;0;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Kunde;Customer;S_KunARabDatum.Kunde;INTEGER;zzzzzzzz;
2;Rabattgruppe;Discount Group;S_KunARabDatum.Rabattgruppe;CHARACTER;x(6);
3;gültig ab;Valid From;S_KunARabDatum.gueltig_ab;DATE;99.99.9999;
4;gültig bis;Valid Until;S_KunARabDatum.gueltig_bis;DATE;99.99.9999;
5;Staffelgruppe;Price Schedule Group;S_KunARabDatum.StaffelGruppe;CHARACTER;x(6);
6;ab Menge;From Quantity;S_KunARabStaffel.StaffelMenge;DECIMAL;zz,zzz,zz9;
7;Rabatt1;Discount1;S_KunARabStaffel.Rabatt;DECIMAL;-z9.99%;
8;Rabatt2;Discount2;S_KunARabStaffel.Rabatt;DECIMAL;-z9.99%;
9;Rabatt3;Discount3;S_KunARabStaffel.Rabatt;DECIMAL;-z9.99%;
