M_Platz.Platz;M_PlatzSpr.Bezeichnung
;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Platz;Location;M_Platz.Platz;CHARACTER;x(10);
2;Bezeichnung;Description;M_PlatzSpr.Bezeichnung;CHARACTER;x(70);
