BT_Kopf.TextArt;BT_Kopf.Sprache;c_BT_KOPFplaintextSTR;c_XXXSchluessel;c_XXXSchluessel2;c_XXXSchluessel3
;D;;;;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Textart;Text Category;BT_Kopf.TextArt;CHARACTER;x(6);
2;Sprache;Language;BT_Kopf.Sprache;CHARACTER;x(3);
3;PlainText;;;;;
4;Key 1;;;;;
5;Key 2;;;;;
6;Key 3;;;;;
