E_BelegKopf.BelegNummer;E_BelegPos.PositionsNr;E_BelegPos.Textschluessel;BT_KOPF.plaintext;BT_Art.TextArt
0;1;;?;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Belegnummer;Document Number;E_BelegKopf.BelegNummer;INTEGER;zzzzzzz9;
2;Position;Line;E_BelegPos.PositionsNr;DECIMAL;zz9.9;
3;Textschlüssel;Text Key;E_BelegPos.Textschluessel;CHARACTER;x(20);
4;Plain Text;Plain Text;BT_KOPF.plaintext;CLOB;x(8);
5;Textart;Text Category;BT_Art.TextArt;CHARACTER;x(6);
