VC_Branche.Branche;VC_BrancheSpr.Bezeichnung;VC_Branche.Branchengruppe
;;no
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Branche;Industry;VC_Branche.Branche;CHARACTER;x(6);
2;Bezeichnung;Description;VC_BrancheSpr.Bezeichnung;CHARACTER;x(70);
3;Branchengruppe;Industry Group;VC_Branche.Branchengruppe;LOGICAL;ja/nein;
