S_Branche.Branche;S_BrancheSpr.Bezeichnung
;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Branche;Industry;S_Branche.Branche;CHARACTER;x(6);
2;Bezeichnung;Description Industry;S_BrancheSpr.Bezeichnung;CHARACTER;x(70);
