BU_UserGroupRole.Company;BU_UserGroupRole.UserName;BU_UserGroupRole.Role;c_XXXentziehen
;;;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Firma;Company;BU_UserGroupRole.Company;CHARACTER;x(10);
2;Benutzer;Users;BU_UserGroupRole.UserName;CHARACTER;x(12);
3;Benutzerrolle;User Role;BU_UserGroupRole.Role;CHARACTER;x(30);
4;Revoke User Role;;;;;
