VC_Kontaktklasse.Kontaktklasse;VC_KontaktklasseSpr.Bezeichnung;VC_Kontaktklasse.AnzeigeFolge
;;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Kontaktklasse;Contact Class;VC_Kontaktklasse.Kontaktklasse;CHARACTER;x(8);
2;Bezeichnung;Description;VC_KontaktklasseSpr.Bezeichnung;CHARACTER;x(70);
3;Anzeigefolge;Display Sequence;VC_Kontaktklasse.AnzeigeFolge;INTEGER;zz9;
