VC_Aktionstyp.Aktionstyp;VC_AktionstypSpr.Bezeichnung;VC_Aktionstyp.AnzeigeFolge;VC_Aktionstyp.BesuchsPlan;VC_Aktionstyp.ATypEMail;VC_Aktionstyp.ergebnisrelevant
0;;0;no;no;no
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Aktionstyp;Activity Type;VC_Aktionstyp.Aktionstyp;INTEGER;zzz9;
2;Bezeichnung;Description;VC_AktionstypSpr.Bezeichnung;CHARACTER;x(70);
3;Anzeigefolge;Display Sequence;VC_Aktionstyp.AnzeigeFolge;INTEGER;zz9;
4;Besuchsplanung;Visit Scheduling;VC_Aktionstyp.BesuchsPlan;LOGICAL;ja/nein;
5;Aktionstyp E-Mail;Activity Type E-Mail;VC_Aktionstyp.ATypEMail;LOGICAL;ja/nein;
6;ergebnisrelevant;Result-Relevant;VC_Aktionstyp.ergebnisrelevant;LOGICAL;ja/nein;
