PMM_BomHeadMaster.Part;PMM_BomHeadMaster.PartVariant;PMM_BomPart.BOMPartPosition;PMM_BomPart.Part;PMM_BomPart.PartVariant;PMM_BomPart.QtyPerJointProduct;PMM_BomPart.MaterialQtyFactor;PMM_BomPart.OperationValueFactor
;;0;;;1;1;1
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Teil;Part;PMM_BomHeadMaster.Part;CHARACTER;x(20);
2;Variante;Variant;PMM_BomHeadMaster.PartVariant;CHARACTER;x(6);
3;Position;Line Joint Product;PMM_BomPart.BOMPartPosition;INTEGER;zzz9;
4;Teil;Joint Product BOM Header;PMM_BomPart.Part;CHARACTER;x(20);
5;Variante;Part Variant Joint Product;PMM_BomPart.PartVariant;CHARACTER;x(6);
6;Mng Kuppelprodukt;Quantity Joint Product by Single Work Order Quantity;PMM_BomPart.QtyPerJointProduct;DECIMAL;-zzz,zzz,zz9.999;
7;Wertvert Material;Value Distribution per BOM Line;PMM_BomPart.MaterialQtyFactor;INTEGER;zzz,zz9;
8;Wertvert Aktivität;Value Distribution Operations per Joint Product;PMM_BomPart.OperationValueFactor;INTEGER;zzz,zz9;
