BU_Role.BU_Role_ID;BU_Role.Description;BU_Role.GroupList
;;*
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Benutzerrolle;User Role;BU_Role.BU_Role_ID;CHARACTER;x(30);
2;Bezeichnung;User Role;BU_Role.Description;CHARACTER;x(30);
3;freigeg Gruppen;User Group List;BU_Role.GroupList;CHARACTER;x(255);
