S_PreisGruppe.PreisGruppe;S_PreisGruppeSpr.Bezeichnung;S_PreisGruppe.Waehrung;S_PreisGruppe.Brutto
;;0;no
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Preisliste;Price Group;S_PreisGruppe.PreisGruppe;CHARACTER;x(6);
2;Bezeichnung;Description Price Group;S_PreisGruppeSpr.Bezeichnung;CHARACTER;x(30);
3;Währung;Currency;S_PreisGruppe.Waehrung;INTEGER;zz9;
4;Bruttobeleg;Gross;S_PreisGruppe.Brutto;LOGICAL;ja/nein;
