S_Region.Region;S_RegionSpr.Bezeichnung
;
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Region;Region;S_Region.Region;CHARACTER;x(6);
2;Bezeichnung;Description Region;S_RegionSpr.Bezeichnung;CHARACTER;x(30);
