P_ZeitMngEinh.ZeitMengenEinheit;P_ZeitMngEinhSpr.Bezeichnung;P_ZeitMngEinhSpr.KurzBez;P_ZeitMngEinh.Faktor
0;;;1
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Zeitmengeneinheit;Time Unit of Measure;P_ZeitMngEinh.ZeitMengenEinheit;INTEGER;zz9;
2;Bezeichnung;Description Time Unit of Measure;P_ZeitMngEinhSpr.Bezeichnung;CHARACTER;x(30);
3;Kurzbezeichnung;Abbreviation Time Unit of Measure;P_ZeitMngEinhSpr.KurzBez;CHARACTER;x(3);
4;Faktor;Number per Unit Time;P_ZeitMngEinh.Faktor;DECIMAL;zzz,zz9;
