MLA_PartValue.Part;MLM_StockValueGroup.MLM_StockValueGroup_ID;MLA_PartValue.AverageCostsMatVar;MLA_PartValue.AverageCostsMatFix;MLA_PartValue.AverageCostsDelCostsVar;MLA_PartValue.AverageCostsDelCostsFix;MLA_PartValue.AverageCostsLaborVar;MLA_PartValue.AverageCostsLaborFix;MLA_PartValue.AverageCostsMachineVar;MLA_PartValue.AverageCostsMachineFix;MLA_PartValue.AverageCostsAdd1Var;MLA_PartValue.AverageCostsAdd1Fix;MLA_PartValue.AverageCostsAdd2Var;MLA_PartValue.AverageCostsAdd2Fix
;0;0;0;0;0;0;0;0;0;0;0;0;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Teil;Part;MLA_PartValue.Part;CHARACTER;x(20);
2;Wertgruppe;Value Group;MLM_StockValueGroup.MLM_StockValueGroup_ID;INTEGER;zzzzzzz9;
3;DPr Material var;Average Price Material Variable;MLA_PartValue.AverageCostsMatVar;DECIMAL;zzz,zzz,zz9.999999-;
4;DPr Material fix;Average Price Material Fixed;MLA_PartValue.AverageCostsMatFix;DECIMAL;zzz,zzz,zz9.999999-;
5;DPr BzgNebKo var;Average Price Delivery Costs Variable;MLA_PartValue.AverageCostsDelCostsVar;DECIMAL;zzz,zzz,zz9.999999-;
6;DPr BzgNebKo fix;Average Price Delivery Costs Fixed;MLA_PartValue.AverageCostsDelCostsFix;DECIMAL;zzz,zzz,zz9.999999-;
7;DPr Lohn var;Average Price Labor Var;MLA_PartValue.AverageCostsLaborVar;DECIMAL;zzz,zzz,zz9.999999-;
8;DPr Lohn fix;Average Price Labor Fixed;MLA_PartValue.AverageCostsLaborFix;DECIMAL;zzz,zzz,zz9.999999-;
9;DPr Masch var;Average Price Overhead Variable;MLA_PartValue.AverageCostsMachineVar;DECIMAL;zzz,zzz,zz9.999999-;
10;DPr Masch fix;Average Price Overhead Fixed;MLA_PartValue.AverageCostsMachineFix;DECIMAL;zzz,zzz,zz9.999999-;
11;DPr Zusatz 1 var;Average Price Addition 1 Var;MLA_PartValue.AverageCostsAdd1Var;DECIMAL;zzz,zzz,zz9.999999-;
12;DPr Zusatz 1 fix;Average Price Addition 1 Fixed;MLA_PartValue.AverageCostsAdd1Fix;DECIMAL;zzz,zzz,zz9.999999-;
13;DPr Zusatz 2 var;Average Price Addition 2 Var;MLA_PartValue.AverageCostsAdd2Var;DECIMAL;zzz,zzz,zz9.999999-;
14;DPr Zusatz 2 fix;Average Price Addition 2 Fixed;MLA_PartValue.AverageCostsAdd2Fix;DECIMAL;zzz,zzz,zz9.999999-;
