S_BetrKalender.Betriebskalender;S_BetrKalenderSpr.Bezeichnung;S_BetrKalender.Samstagsarbeit;S_BetrKalender.Sonntagsarbeit;S_BetrKalender.VorlagenKalenderNr
0;;no;no;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
1;Betriebskalender;Company Calendar;S_BetrKalender.Betriebskalender;INTEGER;zzzzzzz9;
2;Bezeichnung;Description Company Calendar;S_BetrKalenderSpr.Bezeichnung;CHARACTER;x(30);
3;Samstags arbeiten;Saturday Work;S_BetrKalender.Samstagsarbeit;LOGICAL;ja/nein;
4;Sonntags arbeiten;Sunday Work;S_BetrKalender.Sonntagsarbeit;LOGICAL;ja/nein;
5;VorlagenkalenderNr;Calendar Template Number;S_BetrKalender.VorlagenKalenderNr;INTEGER;zzzzzzz9;
